window_id,split,lake_name,target_datetime,length,window_days,target_raw,input_prev_ice_m,input_prev_gap_days,input_prev_available,coeff_shape
seasonal_rollout_000053,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-11-24 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000054,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-11-25 12:00:00,46,45,,9790.984375,1.0,True,"(45, 52)"
seasonal_rollout_000055,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-11-26 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000056,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-11-27 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000057,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-11-28 12:00:00,46,45,,11831328.0,1.0,True,"(45, 52)"
seasonal_rollout_000058,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-11-29 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000059,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-11-30 12:00:00,46,45,,24877.056640625,1.0,True,"(45, 52)"
seasonal_rollout_000060,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-01 12:00:00,46,45,,6944773.0,1.0,True,"(45, 52)"
seasonal_rollout_000061,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-02 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000062,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-03 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000063,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-04 12:00:00,46,45,,7389.3525390625,1.0,True,"(45, 52)"
seasonal_rollout_000064,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-05 12:00:00,46,45,,8446.6103515625,1.0,True,"(45, 52)"
seasonal_rollout_000065,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-06 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000066,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-07 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000067,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-08 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000068,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-09 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000069,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-10 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000070,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-11 12:00:00,46,45,,689822016.0,1.0,True,"(45, 52)"
seasonal_rollout_000071,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-12 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000072,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-13 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000073,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-14 12:00:00,46,45,,3836865413120.0,1.0,True,"(45, 52)"
seasonal_rollout_000074,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-15 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000075,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-16 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000076,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-17 12:00:00,46,45,,96541818880.0,1.0,True,"(45, 52)"
seasonal_rollout_000077,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-18 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000078,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-19 12:00:00,46,45,,2493733888.0,1.0,True,"(45, 52)"
seasonal_rollout_000079,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-20 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000080,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-21 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000081,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-22 12:00:00,46,45,,3041715703250944.0,1.0,True,"(45, 52)"
seasonal_rollout_000082,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-23 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000083,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-24 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000084,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-25 12:00:00,46,45,,225773584384.0,1.0,True,"(45, 52)"
seasonal_rollout_000085,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-26 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000086,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-27 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000087,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-28 12:00:00,46,45,,56772.8515625,1.0,True,"(45, 52)"
seasonal_rollout_000088,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-29 12:00:00,46,45,,2900730.5,1.0,True,"(45, 52)"
seasonal_rollout_000089,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-30 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000090,seasonal_rollout,【Li】Lake Xiaoxingkai,2025-12-31 12:00:00,46,45,,100553.6328125,1.0,True,"(45, 52)"
seasonal_rollout_000091,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-01 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000092,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-02 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000093,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-03 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000094,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-04 12:00:00,46,45,,1.6445232207888384e+16,1.0,True,"(45, 52)"
seasonal_rollout_000095,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-05 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000096,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-06 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000097,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-07 12:00:00,46,45,,2.0492233426415724e+26,1.0,True,"(45, 52)"
seasonal_rollout_000098,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-08 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000099,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-09 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000100,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-10 12:00:00,46,45,,1.0109054443173085e+22,1.0,True,"(45, 52)"
seasonal_rollout_000101,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-11 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000102,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-12 12:00:00,46,45,,1.807908057952079e+19,1.0,True,"(45, 52)"
seasonal_rollout_000103,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-13 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000104,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-14 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000105,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-15 12:00:00,46,45,,3.577293102732512e+29,1.0,True,"(45, 52)"
seasonal_rollout_000106,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-16 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000107,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-17 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000108,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-18 12:00:00,46,45,,6.358817966422753e+17,1.0,True,"(45, 52)"
seasonal_rollout_000109,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-19 12:00:00,46,45,0.669,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000110,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-20 12:00:00,46,45,0.6735,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000111,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-21 12:00:00,46,45,0.6798,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000112,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-22 12:00:00,46,45,0.6872,848816640.0,1.0,True,"(45, 52)"
seasonal_rollout_000113,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-23 12:00:00,46,45,0.6934,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000114,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-24 12:00:00,46,45,0.6995,8118278.0,1.0,True,"(45, 52)"
seasonal_rollout_000115,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-25 12:00:00,46,45,0.7048,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000116,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-26 12:00:00,46,45,0.7103,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000117,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-27 12:00:00,46,45,0.7147,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000118,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-28 12:00:00,46,45,0.7203,1.7356839343329758e+31,1.0,True,"(45, 52)"
seasonal_rollout_000119,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-29 12:00:00,46,45,0.7253,,1.0,True,"(45, 52)"
seasonal_rollout_000120,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-30 12:00:00,46,45,0.7319,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000121,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-01-31 12:00:00,46,45,0.7372,,1.0,True,"(45, 52)"
seasonal_rollout_000122,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-01 12:00:00,46,45,0.7411,,1.0,True,"(45, 52)"
seasonal_rollout_000123,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-02 12:00:00,46,45,0.7451,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000124,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-03 12:00:00,46,45,0.7477,,1.0,True,"(45, 52)"
seasonal_rollout_000125,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-04 12:00:00,46,45,0.7532,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000126,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-05 12:00:00,46,45,0.756,1.8100557278852047e+37,1.0,True,"(45, 52)"
seasonal_rollout_000127,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-06 12:00:00,46,45,0.7586,,1.0,True,"(45, 52)"
seasonal_rollout_000128,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-07 12:00:00,46,45,0.7631,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000129,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-08 12:00:00,46,45,0.7684,,1.0,True,"(45, 52)"
seasonal_rollout_000130,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-09 12:00:00,46,45,0.7737,,1.0,True,"(45, 52)"
seasonal_rollout_000131,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-10 12:00:00,46,45,0.7793,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000132,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-11 12:00:00,46,45,0.7846,1.2769684798049142e+25,1.0,True,"(45, 52)"
seasonal_rollout_000133,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-12 12:00:00,46,45,0.7888,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000134,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-13 12:00:00,46,45,0.7928,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000135,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-14 12:00:00,46,45,0.7934,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000136,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-15 12:00:00,46,45,0.792,9.374555061595836e+21,1.0,True,"(45, 52)"
seasonal_rollout_000137,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-16 12:00:00,46,45,0.7919,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000138,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-17 12:00:00,46,45,0.7969,308782016.0,1.0,True,"(45, 52)"
seasonal_rollout_000139,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-18 12:00:00,46,45,0.8003,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000140,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-19 12:00:00,46,45,0.8029,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000141,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-20 12:00:00,46,45,0.8053,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000142,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-21 12:00:00,46,45,0.8072,,1.0,True,"(45, 52)"
seasonal_rollout_000143,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-22 12:00:00,46,45,0.808,,1.0,True,"(45, 52)"
seasonal_rollout_000144,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-23 12:00:00,46,45,0.81,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000145,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-24 12:00:00,46,45,0.8028,8.625240863864371e+22,1.0,True,"(45, 52)"
seasonal_rollout_000146,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-25 12:00:00,46,45,,,1.0,True,"(45, 52)"
seasonal_rollout_000147,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-26 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000148,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-27 12:00:00,46,45,,,1.0,True,"(45, 52)"
seasonal_rollout_000149,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-02-28 12:00:00,46,45,,,1.0,True,"(45, 52)"
seasonal_rollout_000150,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-01 12:00:00,46,45,,,1.0,True,"(45, 52)"
seasonal_rollout_000151,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-02 12:00:00,46,45,,,1.0,True,"(45, 52)"
seasonal_rollout_000152,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-03 12:00:00,46,45,,8.345775200844183e-19,1.0,True,"(45, 52)"
seasonal_rollout_000153,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-04 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000154,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-05 12:00:00,46,45,,1.2106380651889888e+38,1.0,True,"(45, 52)"
seasonal_rollout_000155,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-06 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000156,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-07 12:00:00,46,45,,6.524308638658971e+26,1.0,True,"(45, 52)"
seasonal_rollout_000157,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-08 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000158,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-09 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000159,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-10 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000160,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-11 12:00:00,46,45,,,1.0,True,"(45, 52)"
seasonal_rollout_000161,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-12 12:00:00,46,45,,0.0,1.0,True,"(45, 52)"
seasonal_rollout_000162,seasonal_rollout,【Li】Lake Xiaoxingkai,2026-03-13 12:00:00,46,45,,19814379520.0,1.0,True,"(45, 52)"
