datetime,target_latitude,target_longitude,pixel_latitude,pixel_longitude,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay
2026-01-02 02:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.6099924301840667,-15.827551269531227,58.74632001564763,300.8355555555556,166.27338541666666,102327.875,101020.875,0.0,0.0
2026-01-02 03:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.650309231669919,-15.696020507812477,59.011755226385965,370.8622222222222,166.56175347222222,102255.625,100956.125,0.0,0.0
2026-01-02 04:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.4767563308101166,-15.616400146484352,58.96996458050815,384.6933333333333,168.55246527777777,102170.75,100878.875,0.0,0.0
2026-01-02 05:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.0196359637910066,-13.700140380859352,54.416341353738886,343.21777777777777,170.17638888888888,102074.125,100788.828125,0.0,0.0
2026-01-02 06:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.2208194980014624,-13.254370117187477,54.27810236206607,252.49777777777777,171.76881944444443,102059.5,100778.578125,0.0,0.0
2026-01-02 07:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,1.984470060208931,-12.840155029296852,54.338162488558424,125.6,172.58532986111112,102024.0,100745.109375,0.0,0.0
2026-01-02 08:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.192702373385777,-14.346899414062477,58.638734827006914,14.915555555555555,173.1,102037.9375,100759.859375,0.0,0.0
2026-01-02 09:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.706652455332256,-13.975561523437477,58.57722221107735,0.0,173.368125,102030.375,100749.875,0.0,0.0
2026-01-02 10:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.1057959070109087,-15.201879882812477,63.24446692536735,0.0,171.96947916666667,102022.25,100739.3046875,0.0,0.0
2026-01-02 11:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.3100508138180005,-15.499395751953102,65.7140837721028,0.0,169.14904513888888,102043.5,100757.09375,0.0,0.0
2026-01-02 12:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.4771486292218516,-15.507116699218727,67.55206006547755,0.0,165.8790798611111,102063.125,100773.515625,0.0,0.0
2026-01-02 13:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.264387143994181,-15.668127441406227,68.22441567203845,0.0,163.00274305555556,102060.625,100770.0703125,0.0,0.0
2026-01-02 14:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.436628706091587,-16.422857666015602,68.52265815235181,0.0,161.15494791666666,102085.1875,100793.5546875,0.0,0.0
2026-01-02 15:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.829774008569646,-16.168585205078102,66.84652847450786,0.0,160.65859375,102077.5625,100785.765625,0.0,0.0
2026-01-02 16:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.0690439100921525,-16.263861083984352,65.8463250141484,0.0,160.3345486111111,102118.4375,100826.765625,0.0,0.0
2026-01-02 17:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.185148485879753,-16.280584716796852,64.34528229761398,0.0,159.8137326388889,102114.5625,100823.0,0.0,0.0
2026-01-02 18:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.112583059059186,-16.222265624999977,63.21801745020898,0.0,159.44711805555556,102138.9375,100847.421875,0.0,0.0
2026-01-02 19:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.795490977754154,-16.032781982421852,62.48965640576439,0.0,159.4779861111111,102103.5,100812.8515625,0.0,0.0
2026-01-02 20:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.51274384827498,-15.828161621093727,60.799881382595004,0.0,158.9842013888889,102077.3125,100786.78125,0.0,0.0
2026-01-02 21:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.2830948562530544,-15.671057128906227,59.92898951445608,0.0,160.77824652777778,102086.125,100796.203125,0.0,0.0
2026-01-02 22:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.4509301577933305,-15.214514160156227,57.040178906866544,0.0,163.74421875,102074.375,100786.5625,0.0,0.0
2026-01-02 23:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.658497022103073,-15.416265869140602,57.085039586788945,0.19555555555555557,171.85104166666667,102099.0625,100812.390625,0.0,0.0
2026-01-03 00:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.12990690585071,-15.704718017578102,57.71423263909754,59.093333333333334,176.61078125,102120.3125,100833.2109375,0.0,0.00286102294921875
2026-01-03 01:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.350356888182849,-16.023474121093727,59.554246105261235,181.90222222222224,176.3813715277778,102080.0625,100794.703125,0.02288818359375,0.015735626220703125
2026-01-03 02:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.59457415856414,-12.564245605468727,47.607250082195826,295.1111111111111,175.19397569444445,102048.875,100768.84375,0.011444091796875,0.012874603271484375
2026-01-03 03:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.9604346586408217,-12.517980957031227,47.82273264651682,352.7288888888889,173.66989583333333,101992.75,100719.21875,0.0,0.001430511474609375
2026-01-03 04:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.882536964485069,-12.322790527343727,48.47939801741351,388.48,172.63135416666665,101913.25,100645.6875,0.0,0.0
2026-01-03 05:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.6725470482409954,-10.350988769531227,45.761573216998904,349.1911111111111,172.34085069444444,101863.5625,100599.7109375,0.0,0.0
2026-01-03 06:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.818730411892926,-9.961767578124977,46.25579517927083,258.20444444444445,172.9084375,101855.8125,100594.53125,0.0,0.0
2026-01-03 07:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.651774492754639,-9.254278564453102,46.66184533893345,126.20444444444445,176.68645833333332,101852.5,100592.125,0.0,0.0
2026-01-03 08:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.7812481824581354,-10.840917968749977,53.13839254532655,15.911111111111111,178.05703125,101851.25,100589.84375,0.0,0.0
2026-01-03 09:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.055558835528457,-10.758734130859352,53.51904809918368,0.0,176.65109375,101900.1875,100635.40625,0.0,0.0
2026-01-03 10:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.6128810353236394,-12.182104492187477,57.112229418987404,0.0,176.89145833333333,101856.25,100591.5625,0.0,0.0
2026-01-03 11:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.271974217892771,-12.404394531249977,58.640479865589434,0.0,178.49392361111111,101825.0,100557.609375,0.0,0.0
2026-01-03 12:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.142264163535703,-12.395574951171852,59.316682202220036,0.0,179.90927083333332,101848.1875,100578.328125,0.0,0.0
2026-01-03 13:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.504567769030006,-12.398474121093727,59.691718716087635,0.0,185.44168402777777,101857.75,100584.828125,0.0,0.0
2026-01-03 14:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.622727823671494,-12.632910156249977,61.54744288736107,0.0,174.13737847222222,101876.375,100602.03125,0.0,0.0
2026-01-03 15:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.5494180329537555,-12.748388671874977,62.814354269905856,0.0,173.5784548611111,101881.0625,100605.21875,0.0,0.0
2026-01-03 16:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.258970078746087,-12.604437255859352,62.57525077065823,0.0,172.37298611111112,101876.375,100600.40625,0.0,0.0
2026-01-03 17:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.804487686271618,-13.333013916015602,65.91373503818087,0.0,170.40866319444444,101877.75,100600.640625,0.0,0.0
2026-01-03 18:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.2350021315845785,-13.275732421874977,66.41863338962601,0.0,168.21,101862.3125,100585.1640625,0.0,0.0
2026-01-03 19:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.8772753380135034,-13.471594238281227,66.80050120102078,0.0,169.10010416666665,101827.875,100550.25,0.0,0.0
2026-01-03 20:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.727474266675357,-14.051245117187477,69.06501855718446,0.0,168.60043402777777,101773.3125,100495.890625,0.0,0.0
2026-01-03 21:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.029265836144504,-14.071905517578102,68.88000433121388,0.0,168.09006944444445,101812.75,100534.0625,0.0,0.0
2026-01-03 22:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.690412105050035,-14.230932617187477,67.49181193571737,0.0,168.12484375,101723.8125,100447.59375,0.0,0.001430511474609375
2026-01-03 23:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.7785795127628687,-14.281347656249977,68.02098384664379,0.19555555555555557,170.49539930555557,101787.0,100508.5625,0.0,0.004291534423828125
2026-01-04 00:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.016410686096136,-14.787695312499977,69.27924311433961,60.42666666666667,168.93979166666668,101818.8125,100539.0859375,0.0,0.010013580322265625
2026-01-04 01:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.801735890984124,-14.725805664062477,69.87324233700888,191.14666666666668,168.76265625,101779.5,100499.28125,0.02288818359375,0.021457672119140625
2026-01-04 02:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.894391864055421,-12.006018066406227,52.73451909469002,286.4533333333333,180.59229166666665,101765.125,100486.75,0.274658203125,0.2846717834472656
2026-01-04 03:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.9131207697808685,-11.896337890624977,52.47832740569478,342.20444444444445,190.66305555555556,101691.4375,100416.296875,0.16021728515625,0.16450881958007812
2026-01-04 04:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,6.138843454670571,-11.740759277343727,51.22166670995827,367.0933333333333,180.6015625,101642.25,100370.6796875,0.0457763671875,0.047206878662109375
2026-01-04 05:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,6.346024783889408,-10.847448730468727,44.331244975688456,336.16,178.4989236111111,101623.1875,100353.734375,0.0,0.0057220458984375
2026-01-04 06:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,6.425156985521768,-10.574102783203102,45.14049489404972,250.70222222222222,174.0051388888889,101611.6875,100344.0625,0.0,0.0
2026-01-04 07:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.398555708625581,-10.212499999999977,44.585621177519826,123.82222222222222,175.3839236111111,101637.4375,100367.96875,0.0,0.0
2026-01-04 08:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.179810651980841,-12.579931640624977,51.68113410434887,16.69333333333333,171.60505208333333,101702.6875,100430.015625,0.0,0.001430511474609375
2026-01-04 09:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.303525330744204,-12.315710449218727,52.40589356462263,0.0,174.4455034722222,101753.5,100478.4375,0.0,0.001430511474609375
2026-01-04 10:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.8989689719577783,-13.255407714843727,56.189929618507975,0.0,173.4232638888889,101806.5625,100530.734375,0.0,0.00286102294921875
2026-01-04 11:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.309923898615493,-13.166998291015602,57.209611405080764,0.0,171.5271527777778,101761.8125,100485.3046875,0.011444091796875,0.00858306884765625
2026-01-04 12:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.315793236213891,-12.907873535156227,57.9536936381175,0.0,172.3297048611111,101757.4375,100480.59375,0.02288818359375,0.01430511474609375
2026-01-04 13:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.0574777514736935,-12.656500244140602,58.28996569538356,0.0,171.58029513888889,101715.5625,100438.53125,0.02288818359375,0.01430511474609375
2026-01-04 14:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.193962358885815,-12.992834472656227,61.900807117125154,0.0,172.82335069444446,101734.1875,100456.8984375,0.011444091796875,0.00858306884765625
2026-01-04 15:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.904893370555359,-13.228430175781227,65.01143473119508,0.0,169.46439236111112,101696.1875,100418.28125,0.011444091796875,0.0057220458984375
2026-01-04 16:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.2896118798569844,-13.347448730468727,65.74165643679916,0.0,167.24526041666667,101675.3125,100396.7265625,0.0,0.0057220458984375
2026-01-04 17:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.682147256625637,-14.717016601562477,69.87682359196455,0.0,169.41302083333332,101680.9375,100400.640625,0.011444091796875,0.00286102294921875
2026-01-04 18:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.333706398250602,-14.836523437499977,70.7816753831275,0.0,165.71338541666665,101676.75,100396.203125,0.0,0.00286102294921875
2026-01-04 19:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.3262197481051743,-14.976232910156227,71.31721821473673,0.0,165.20619791666667,101643.4375,100362.40625,0.011444091796875,0.00858306884765625
2026-01-04 20:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.421507230261077,-15.694250488281227,74.00032399973443,0.0,167.66522569444444,101594.6875,100312.53125,0.011444091796875,0.02002716064453125
2026-01-04 21:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.52516264356625,-15.727667236328102,74.63923459107644,0.0,166.32,101630.875,100347.1875,0.034332275390625,0.034332275390625
2026-01-04 22:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.8924381102202337,-15.212103271484352,72.97424179258901,0.0,168.88909722222223,101600.4375,100316.734375,0.034332275390625,0.0457763671875
2026-01-04 23:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.2888616959448798,-15.328710937499977,72.92287454133981,0.19555555555555557,165.32633680555554,101656.9375,100371.5234375,0.02288818359375,0.0286102294921875
2026-01-05 00:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.134534052358649,-16.052069091796852,73.31062326084997,60.284444444444446,163.03461805555557,101701.9375,100414.359375,0.0,0.0057220458984375
2026-01-05 01:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.865129285468561,-16.557165527343727,71.3523321670246,191.84,162.94076388888888,101700.8125,100413.578125,0.0,0.01430511474609375
2026-01-05 02:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.760063032816613,-13.548315429687477,53.403141977620336,300.32,166.42692708333334,101700.1875,100414.546875,0.217437744140625,0.21457672119140625
2026-01-05 03:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.8821859627094355,-13.424719238281227,53.317530153269324,355.87555555555554,179.2409722222222,101644.5625,100361.6875,0.217437744140625,0.2117156982421875
2026-01-05 04:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.834578569724546,-13.339910888671852,52.789599083502225,363.25333333333333,178.53079861111112,101621.5,100339.7578125,0.11444091796875,0.1201629638671875
2026-01-05 05:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.786721277472165,-12.866979980468727,47.9142755458248,325.1022222222222,176.98333333333332,101596.625,100316.5546875,0.057220458984375,0.05435943603515625
2026-01-05 06:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.75641386300381,-12.623754882812477,47.68896904118916,241.20888888888888,173.0603125,101640.75,100360.53125,0.02288818359375,0.01430511474609375
2026-01-05 07:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.907375461777082,-12.211462402343727,47.11336947405177,122.91555555555556,176.9673263888889,101675.5,100395.21875,0.011444091796875,0.011444091796875
2026-01-05 08:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.750532118723154,-14.458227539062477,53.867156536223035,17.386666666666667,165.99586805555555,101731.625,100448.359375,0.0,0.00286102294921875
2026-01-05 09:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,5.010984577592179,-14.293310546874977,53.78686562281991,0.0,163.12602430555555,101823.125,100536.59375,0.0,0.001430511474609375
2026-01-05 10:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.7811294535032687,-16.405310058593727,59.66156414138263,0.0,161.43135416666667,101847.4375,100561.140625,0.0,0.0
2026-01-05 11:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.6035392614755035,-16.375830078124977,61.190255093633816,0.0,160.3672048611111,101913.6875,100625.0390625,0.0,0.0
2026-01-05 12:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.858750938534053,-16.270697021484352,62.31556113089677,0.0,158.65814236111112,101922.1875,100632.5,0.0,0.0
2026-01-05 13:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.094910479254952,-16.235998535156227,63.02523084722854,0.0,158.25052083333333,101915.5625,100624.65625,0.0,0.0
2026-01-05 14:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,4.205660681679343,-16.292700195312477,64.06932375044016,0.0,157.38399305555555,101959.6875,100666.59375,0.0,0.0
2026-01-05 15:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.8758586990630612,-16.219824218749977,65.17704767399637,0.0,156.56880208333334,101956.6875,100663.3515625,0.0,0.0
2026-01-05 16:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.421813558116421,-16.314306640624977,65.74837866629518,0.0,155.11921875,101976.4375,100682.2109375,0.0,0.0
2026-01-05 17:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.876839611278523,-17.823217773437477,67.36575733621886,0.0,154.05911458333333,101992.0,100698.109375,0.0,0.0
2026-01-05 18:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.4601556446105586,-17.914221191406227,67.24012587139485,0.0,153.31631944444445,102023.1875,100727.9609375,0.0,0.0
2026-01-05 19:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.5821158863067013,-17.870306396484352,67.20310043300037,0.0,154.9139236111111,101975.9375,100680.625,0.0,0.0
2026-01-05 20:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.3862771492071224,-18.468450927734352,68.42310370897519,0.0,155.1611111111111,101960.375,100666.328125,0.0,0.0
2026-01-05 21:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.466079659797938,-18.18871154785154,68.36817465532945,0.0,155.76217013888888,101918.875,100626.890625,0.0,0.0
2026-01-05 22:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.4070169998414634,-17.174353027343727,68.4801265315048,0.0,156.48914930555554,101918.6875,100627.8984375,0.0,0.0
2026-01-05 23:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.5289666358384326,-17.434667968749977,69.5878864329978,0.21333333333333335,157.33279513888888,101912.1875,100622.390625,0.0,0.0
2026-01-06 00:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,1.848125470578409,-18.42803039550779,73.50715775825343,64.2311111111111,158.79302083333334,101887.875,100599.21875,0.0,0.0
2026-01-06 01:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,1.5592828999636152,-19.07030334472654,74.65696296176975,198.54222222222222,160.88494791666668,101849.1875,100562.953125,0.0,0.0
2026-01-06 02:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,1.9483297849384693,-15.144262695312477,62.05434016522548,311.80444444444447,164.23128472222223,101794.375,100510.9296875,0.0,0.0
2026-01-06 03:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.4252420581929344,-15.574804687499977,61.262530967149075,377.47555555555556,168.23793402777778,101739.25,100461.1875,0.0,0.0
2026-01-06 04:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.7400810039209462,-15.723669433593727,60.49599243117429,392.6222222222222,172.0051909722222,101679.9375,100407.5390625,0.0,0.0
2026-01-06 05:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.0667412942712433,-13.408666992187477,55.842308850239,349.1911111111111,175.06961805555557,101615.125,100345.90625,0.0,0.0
2026-01-06 06:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.3425049270324947,-13.255712890624977,56.743177831702894,253.7422222222222,175.12543402777777,101560.25,100291.6328125,0.0,0.0
2026-01-06 07:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.3006847551238763,-12.612585449218727,55.231117401007054,114.24,186.77756944444445,101525.9375,100257.765625,0.0,0.00286102294921875
2026-01-06 08:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.236267660972724,-14.407019042968727,63.955897049042,16.32,203.4012326388889,101495.3125,100229.640625,0.0457763671875,0.0514984130859375
2026-01-06 09:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,3.228048268004981,-13.965948486328102,62.707249579271775,0.0,216.33680555555554,101454.25,100190.84375,0.20599365234375,0.20170211791992188
2026-01-06 10:00:00,45.35993235,132.3423532,45.24979472910192,132.2514288912933,2.8906198035174135,-14.338537597656227,65.28535791273168,0.0,218.28633680555555,101449.5625,100183.8125,0.2288818359375,0.23889541625976562
